name,followers,likes,comments,growth_rate,engagement_rate,account_age_days,anomaly_score,anomaly_percentile,transfer_fraud_probability_UNVALIDATED,vetting_action,signals_disagree_flag
influencer_2665,1022469,42625,1712,0.79,4.17,2623,8.5,36.75,0.0,APPROVE - Not a statistical outlier,
influencer_2666,2382306,128660,12695,-0.69,5.4,625,19.2,76.74,31.9,APPROVE - Not a statistical outlier,
influencer_2667,2893371,157363,6972,4.97,5.44,950,5.5,16.68,0.9,APPROVE - Not a statistical outlier,
influencer_2668,1813336,104961,4817,1.57,5.79,871,6.8,25.019999999999996,0.8,APPROVE - Not a statistical outlier,
influencer_2669,4334848,231417,22950,2.97,5.34,1255,20.5,78.92,25.2,APPROVE - Not a statistical outlier,
influencer_2670,464001,4689,144,0.41,1.01,373,15.7,68.76,0.0,APPROVE - Not a statistical outlier,
influencer_2671,3181246,92294,7461,4.6,2.9,1906,5.3,15.27,1.0,APPROVE - Not a statistical outlier,
influencer_2672,2152061,109598,10397,0.65,5.09,888,13.1,60.69,21.9,APPROVE - Not a statistical outlier,
influencer_2673,3951511,111877,6818,0.56,2.83,1453,5.8,18.7,0.6,APPROVE - Not a statistical outlier,
influencer_2674,2823136,113144,2285,0.89,4.01,474,13.1,60.69,0.2,APPROVE - Not a statistical outlier,
influencer_2675,516693,41814,2090,33.73,8.09,1818,20.3,78.60000000000001,15.0,APPROVE - Not a statistical outlier,
influencer_2676,2637722,74518,2155,-0.89,2.83,251,12.3,57.16,0.1,APPROVE - Not a statistical outlier,
influencer_2677,240017,13254,706,2.59,5.52,621,11.1,51.6,0.1,APPROVE - Not a statistical outlier,
influencer_2678,415994,14626,1216,-0.81,3.52,1060,9.8,44.83,0.0,APPROVE - Not a statistical outlier,
influencer_2679,942768,31336,1726,2.24,3.32,1325,2.3,1.59,0.0,APPROVE - Not a statistical outlier,
influencer_2680,1841083,110236,6013,1.75,5.99,1047,6.4,22.189999999999998,0.6,APPROVE - Not a statistical outlier,
influencer_2681,1077941,37377,2412,0.46,3.47,2093,6.4,22.189999999999998,1.6,APPROVE - Not a statistical outlier,
influencer_2682,466982,78717,5237,46.51,16.86,1477,35.2,93.89999999999999,33.7,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2683,2539568,90544,8013,3.23,3.57,2075,4.0,8.24,1.2,APPROVE - Not a statistical outlier,
influencer_2684,274146,13899,620,-0.94,5.07,553,13.6,62.64999999999999,0.0,APPROVE - Not a statistical outlier,
influencer_2685,1165795,56940,4881,0.9,4.88,2880,13.2,61.160000000000004,5.9,APPROVE - Not a statistical outlier,
influencer_2686,1390330,68722,4485,3.08,4.94,2098,3.2,4.42,0.6,APPROVE - Not a statistical outlier,
influencer_2687,2678747,121618,5356,-0.09,4.54,2305,12.5,58.040000000000006,0.2,APPROVE - Not a statistical outlier,
influencer_2688,2410381,54741,2387,2.36,2.27,1838,1.7,0.49,0.2,APPROVE - Not a statistical outlier,
influencer_2689,4753820,252447,12342,0.01,5.31,1341,25.1,85.61999999999999,0.6,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2690,3571599,195267,13632,-0.07,5.47,2886,24.2,84.31,0.6,APPROVE - Not a statistical outlier,
influencer_2691,2944295,58025,2231,3.63,1.97,1336,3.7,6.710000000000001,0.0,APPROVE - Not a statistical outlier,
influencer_2692,3284616,54270,5081,0.6,1.65,2481,10.7,49.99,1.2,APPROVE - Not a statistical outlier,
influencer_2693,78175,4595,303,1.25,5.88,1119,17.2,72.64,0.0,APPROVE - Not a statistical outlier,
influencer_2694,2686747,143515,13433,3.38,5.34,1702,8.9,39.31,18.9,APPROVE - Not a statistical outlier,
influencer_2695,2079808,373675,8860,35.35,17.97,466,36.7,94.94,18.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2696,1358453,73789,3498,2.19,5.43,858,4.7,11.61,1.0,APPROVE - Not a statistical outlier,
influencer_2697,3012786,111727,2438,4.51,3.71,288,14.2,64.45,0.4,APPROVE - Not a statistical outlier,
influencer_2698,96028,4063,169,2.32,4.23,2033,10.3,47.46,0.0,APPROVE - Not a statistical outlier,
influencer_2699,1559242,58110,5169,-0.71,3.73,2019,6.1,20.380000000000003,1.2,APPROVE - Not a statistical outlier,
influencer_2700,4686754,58867,1349,2.54,1.26,132,29.4,89.75999999999999,0.7,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2701,4320453,204250,11211,-0.46,4.73,1022,11.2,52.04,0.2,APPROVE - Not a statistical outlier,
influencer_2702,4949008,364470,10717,31.97,7.36,798,27.5,88.11,12.2,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2703,164834,6986,372,4.1,4.24,1154,8.8,38.690000000000005,0.0,APPROVE - Not a statistical outlier,
influencer_2704,2368555,83212,7248,-0.93,3.51,1251,6.6,23.56,0.9,APPROVE - Not a statistical outlier,
influencer_2705,1230787,42573,2973,-0.54,3.46,2890,9.6,43.75,0.9,APPROVE - Not a statistical outlier,
influencer_2706,3013359,376498,29720,30.75,12.49,2303,29.4,89.75999999999999,31.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2707,1326569,31752,1521,5.0,2.39,2540,4.0,8.24,0.1,APPROVE - Not a statistical outlier,
influencer_2708,1417828,25439,2430,0.75,1.79,266,11.1,51.6,3.2,APPROVE - Not a statistical outlier,
influencer_2709,2415165,47779,3666,-0.06,1.98,1174,7.7,31.240000000000002,0.2,APPROVE - Not a statistical outlier,
influencer_2710,3209823,188252,10117,2.3,5.86,2583,10.5,48.67,0.2,APPROVE - Not a statistical outlier,
influencer_2711,3626654,64031,3465,2.12,1.77,2891,8.8,38.690000000000005,0.0,APPROVE - Not a statistical outlier,
influencer_2712,286711,6727,628,1.7,2.35,796,10.0,45.910000000000004,0.0,APPROVE - Not a statistical outlier,
influencer_2713,1124389,44446,2938,4.68,3.95,2711,5.9,19.36,0.6,APPROVE - Not a statistical outlier,
influencer_2714,576919,23370,1788,0.68,4.05,1020,6.8,25.019999999999996,0.0,APPROVE - Not a statistical outlier,
influencer_2715,3332106,58973,3146,0.76,1.77,2695,7.6,30.54,0.2,APPROVE - Not a statistical outlier,
influencer_2716,853746,42419,1607,-0.16,4.97,1789,15.3,67.67,0.0,APPROVE - Not a statistical outlier,
influencer_2717,423381,20855,1624,3.18,4.93,2350,7.3,28.63,0.7,APPROVE - Not a statistical outlier,
influencer_2718,977433,172719,11852,18.85,17.67,2309,34.5,93.42,32.3,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2719,4655548,289422,17396,18.84,6.22,2845,30.5,90.66,9.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2720,2672252,152049,10631,4.83,5.69,525,9.3,42.01,2.6,APPROVE - Not a statistical outlier,
influencer_2721,4901164,739275,27103,45.85,15.08,1077,41.2,97.25,38.3,MANUAL REVIEW - Top 5% anomaly,
influencer_2722,1521943,68319,5705,4.96,4.49,1756,4.5,10.66,0.9,APPROVE - Not a statistical outlier,
influencer_2723,402067,5673,543,0.52,1.41,2579,15.3,67.67,0.0,APPROVE - Not a statistical outlier,
influencer_2724,461796,14275,1303,1.52,3.09,2102,9.1,40.52,0.4,APPROVE - Not a statistical outlier,
influencer_2725,4990904,189480,8662,3.67,3.8,2365,10.9,50.92,0.6,APPROVE - Not a statistical outlier,
influencer_2726,1005001,19467,1021,2.99,1.94,367,7.4,29.270000000000003,0.0,APPROVE - Not a statistical outlier,
influencer_2727,313023,10145,858,3.67,3.24,1967,8.2,34.74,0.3,APPROVE - Not a statistical outlier,
influencer_2728,3206599,128428,8682,1.8,4.01,1847,3.0,3.74,0.2,APPROVE - Not a statistical outlier,
influencer_2729,4687166,123595,7889,4.5,2.64,166,19.5,77.2,0.8,APPROVE - Not a statistical outlier,
influencer_2730,3178902,155916,14676,3.74,4.9,2585,13.5,62.239999999999995,19.6,APPROVE - Not a statistical outlier,
influencer_2731,756111,39334,2473,0.86,5.2,2304,9.7,44.29,0.9,APPROVE - Not a statistical outlier,
influencer_2732,2321715,60783,3719,4.69,2.62,349,6.3,21.55,0.8,APPROVE - Not a statistical outlier,
influencer_2733,2235805,116111,2712,4.77,5.19,1893,7.6,30.54,0.6,APPROVE - Not a statistical outlier,
influencer_2734,4305459,744977,19036,47.36,17.3,945,43.9,98.22,22.3,MANUAL REVIEW - Top 5% anomaly,Unsupervised flags anomaly; transfer model does not recognize pattern - review
influencer_2735,1900054,109830,2261,14.39,5.78,1235,26.4,87.11,4.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2736,3458550,61000,5676,3.89,1.76,1927,7.8,32.06,1.4,APPROVE - Not a statistical outlier,
influencer_2737,1551184,303789,16000,25.7,19.58,2163,36.3,94.72,31.7,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2738,4175482,175740,10102,-0.92,4.21,955,7.8,32.06,0.2,APPROVE - Not a statistical outlier,
influencer_2739,3274523,475517,41670,47.57,14.52,2130,38.8,96.22,32.0,MANUAL REVIEW - Top 5% anomaly,
influencer_2740,89668,4967,341,4.84,5.54,2937,18.7,75.73,0.0,APPROVE - Not a statistical outlier,
influencer_2741,2835837,79855,5490,0.39,2.82,2944,10.8,50.519999999999996,0.9,APPROVE - Not a statistical outlier,
influencer_2742,3620348,88183,3855,3.77,2.44,1288,3.8,7.33,0.0,APPROVE - Not a statistical outlier,
influencer_2743,1925914,67477,5851,2.21,3.5,2012,3.8,7.33,1.2,APPROVE - Not a statistical outlier,
influencer_2744,4011162,131555,4376,0.33,3.28,462,13.0,60.160000000000004,0.2,APPROVE - Not a statistical outlier,
influencer_2745,4748395,129257,3134,-0.69,2.72,1028,14.2,64.45,0.2,APPROVE - Not a statistical outlier,
influencer_2746,2771742,123861,4375,3.56,4.47,2177,4.1,8.7,0.2,APPROVE - Not a statistical outlier,
influencer_2747,2771374,132965,5507,0.9,4.8,1019,6.1,20.380000000000003,0.6,APPROVE - Not a statistical outlier,
influencer_2748,3583299,188657,8033,1.25,5.26,628,9.8,44.83,0.4,APPROVE - Not a statistical outlier,
influencer_2749,3046915,365120,26887,36.83,11.98,2480,29.1,89.52,32.3,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2750,271914,6344,237,2.04,2.33,425,9.9,45.440000000000005,0.0,APPROVE - Not a statistical outlier,
influencer_2751,4110803,188293,13958,0.24,4.58,444,18.3,74.91,0.9,APPROVE - Not a statistical outlier,
influencer_2752,363455,10799,294,3.02,2.97,968,7.7,31.240000000000002,0.0,APPROVE - Not a statistical outlier,
influencer_2753,4475017,196247,6235,3.16,4.39,1666,7.6,30.54,0.2,APPROVE - Not a statistical outlier,
influencer_2754,1035586,35001,2124,-0.15,3.38,2754,10.7,49.99,0.7,APPROVE - Not a statistical outlier,
influencer_2755,1747688,126574,11866,14.08,7.24,2540,29.4,89.75999999999999,28.7,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2756,3101581,144053,12786,2.66,4.64,570,7.6,30.54,11.6,APPROVE - Not a statistical outlier,
influencer_2757,2662637,153433,14959,0.12,5.76,1679,29.4,89.75999999999999,27.9,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2758,3673277,726363,52325,16.17,19.77,1975,45.2,98.61,29.7,MANUAL REVIEW - Top 5% anomaly,Unsupervised flags anomaly; transfer model does not recognize pattern - review
influencer_2759,2085504,115005,8517,1.9,5.51,113,18.9,76.14999999999999,5.4,APPROVE - Not a statistical outlier,
influencer_2760,4158137,210904,14763,-0.31,5.07,300,23.3,83.06,1.2,APPROVE - Not a statistical outlier,
influencer_2761,2255736,74344,5191,1.01,3.3,2321,3.8,7.33,0.9,APPROVE - Not a statistical outlier,
influencer_2762,3022372,68273,2169,1.86,2.26,417,7.6,30.54,0.4,APPROVE - Not a statistical outlier,
influencer_2763,2389229,68131,4326,-0.94,2.85,243,9.1,40.52,0.2,APPROVE - Not a statistical outlier,
influencer_2764,3122881,34388,1749,-0.81,1.1,2895,12.9,59.67,0.0,APPROVE - Not a statistical outlier,
influencer_2765,4855042,175750,9737,-0.67,3.62,88,27.2,87.83,0.6,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2766,2472378,85895,5315,43.83,3.47,1655,15.7,68.76,23.0,APPROVE - Not a statistical outlier,
influencer_2767,3831121,138926,4205,1.02,3.63,2960,12.5,58.040000000000006,0.2,APPROVE - Not a statistical outlier,
influencer_2768,3563944,209209,10200,4.36,5.87,872,8.3,35.29,0.5,APPROVE - Not a statistical outlier,
influencer_2769,1354324,75263,1887,2.36,5.56,1557,7.7,31.240000000000002,0.0,APPROVE - Not a statistical outlier,
influencer_2770,3373455,61011,6001,3.56,1.81,1759,9.2,41.25,1.0,APPROVE - Not a statistical outlier,
influencer_2771,4269173,121432,3580,3.12,2.84,152,19.5,77.2,0.4,APPROVE - Not a statistical outlier,
influencer_2772,870807,27167,1105,2.12,3.12,1466,3.3,4.8500000000000005,0.0,APPROVE - Not a statistical outlier,
influencer_2773,4397720,555638,50731,29.06,12.63,1192,37.8,95.63000000000001,36.3,MANUAL REVIEW - Top 5% anomaly,
influencer_2774,4071028,203245,11913,2.27,4.99,2516,7.5,29.880000000000003,0.6,APPROVE - Not a statistical outlier,
influencer_2775,2665496,96495,2976,1.31,3.62,591,6.2,20.919999999999998,0.4,APPROVE - Not a statistical outlier,
influencer_2776,2873176,110918,5627,1.61,3.86,2195,3.2,4.42,0.2,APPROVE - Not a statistical outlier,
influencer_2777,1370277,72146,2111,4.03,5.27,1767,4.9,12.86,0.0,APPROVE - Not a statistical outlier,
influencer_2778,750971,37771,1360,2.38,5.03,934,5.4,16.0,0.0,APPROVE - Not a statistical outlier,
influencer_2779,2594659,43098,1041,1.26,1.66,424,12.8,59.24,0.3,APPROVE - Not a statistical outlier,
influencer_2780,4167233,190424,10484,0.08,4.57,1756,13.3,61.56,0.2,APPROVE - Not a statistical outlier,
influencer_2781,4461276,141742,11981,1.97,3.18,2953,12.7,58.809999999999995,1.6,APPROVE - Not a statistical outlier,
influencer_2782,4076837,601143,40202,40.1,14.75,1746,34.1,93.14,30.7,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2783,1343057,147405,10098,17.68,10.98,964,20.2,78.42,39.0,APPROVE - Not a statistical outlier,
influencer_2784,2234706,76790,2768,1.95,3.44,1131,2.7,2.62,0.6,APPROVE - Not a statistical outlier,
influencer_2785,486757,18226,865,10.3,3.74,1465,13.9,63.580000000000005,0.5,APPROVE - Not a statistical outlier,
influencer_2786,2055376,46401,4065,-0.44,2.26,104,17.4,73.3,0.2,APPROVE - Not a statistical outlier,
influencer_2787,2280176,98286,2656,22.9,4.31,324,21.9,81.08,19.4,APPROVE - Not a statistical outlier,
influencer_2788,1186111,57495,5096,-0.45,4.85,50,34.5,93.42,14.4,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2789,4962828,718653,42181,33.03,14.48,1068,38.7,96.15,39.3,MANUAL REVIEW - Top 5% anomaly,
influencer_2790,2393919,346492,30135,45.52,14.47,1264,36.1,94.54,35.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2791,1501948,78758,3578,4.83,5.24,589,4.2,9.19,1.2,APPROVE - Not a statistical outlier,
influencer_2792,4108834,702020,33070,22.0,17.09,1139,36.4,94.85,37.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2793,2409630,137001,10977,2.87,5.69,1202,7.3,28.63,14.9,APPROVE - Not a statistical outlier,
influencer_2794,1595918,66040,5468,4.54,4.14,401,6.4,22.189999999999998,1.2,APPROVE - Not a statistical outlier,
influencer_2795,4669170,121829,4674,4.68,2.61,2057,9.2,41.25,0.0,APPROVE - Not a statistical outlier,
influencer_2796,2703994,60363,5905,4.26,2.23,847,7.5,29.880000000000003,0.4,APPROVE - Not a statistical outlier,
influencer_2797,2705716,28275,756,4.17,1.05,1204,13.2,61.160000000000004,0.0,APPROVE - Not a statistical outlier,
influencer_2798,4903444,106765,2720,3.03,2.18,1194,13.5,62.239999999999995,0.0,APPROVE - Not a statistical outlier,
influencer_2799,193512,15883,1074,32.28,8.21,1122,23.4,83.19,37.2,APPROVE - Not a statistical outlier,
influencer_2800,3715379,150875,11740,1.58,4.06,1313,4.9,12.86,0.6,APPROVE - Not a statistical outlier,
influencer_2801,4386724,80396,7788,2.81,1.83,2041,11.3,52.52,1.0,APPROVE - Not a statistical outlier,
influencer_2802,4905948,402837,21106,36.25,8.21,875,29.6,89.92,29.5,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2803,1550420,9712,213,28.96,0.63,2021,27.1,87.74,33.6,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2804,2076915,26074,1779,25.16,1.26,550,18.6,75.48,35.2,APPROVE - Not a statistical outlier,
influencer_2805,3349924,39372,1699,2.59,1.18,400,12.3,57.16,0.2,APPROVE - Not a statistical outlier,
influencer_2806,3346647,643090,35135,42.43,19.22,1472,38.1,95.87,32.7,MANUAL REVIEW - Top 5% anomaly,
influencer_2807,3901379,44153,2608,1.22,1.13,130,20.2,78.42,0.0,APPROVE - Not a statistical outlier,
influencer_2808,3805409,178687,4495,0.37,4.7,690,16.6,71.17,0.2,APPROVE - Not a statistical outlier,
influencer_2809,2965932,76819,4522,1.03,2.59,1711,3.2,4.42,0.2,APPROVE - Not a statistical outlier,
influencer_2810,648341,32297,1747,2.7,4.98,272,7.8,32.06,0.5,APPROVE - Not a statistical outlier,
influencer_2811,1521982,48074,3701,-0.6,3.16,2830,8.2,34.74,0.6,APPROVE - Not a statistical outlier,
influencer_2812,3330693,108746,7792,-0.87,3.26,541,8.3,35.29,0.2,APPROVE - Not a statistical outlier,
influencer_2813,3999422,142555,4963,1.62,3.56,2926,10.6,49.38,0.6,APPROVE - Not a statistical outlier,
influencer_2814,1202838,54911,2003,3.76,4.57,2632,5.7,18.01,0.0,APPROVE - Not a statistical outlier,
influencer_2815,2165563,51270,2054,-0.82,2.37,2303,5.5,16.68,0.0,APPROVE - Not a statistical outlier,
influencer_2816,4480825,72048,2472,4.09,1.61,1571,11.1,51.6,0.0,APPROVE - Not a statistical outlier,
influencer_2817,3586681,135586,9840,1.3,3.78,2291,4.8,12.17,0.6,APPROVE - Not a statistical outlier,
influencer_2818,4409285,116179,11566,-0.29,2.63,2795,20.5,78.92,1.2,APPROVE - Not a statistical outlier,
influencer_2819,4976230,159859,11536,2.4,3.21,2144,10.4,48.0,0.9,APPROVE - Not a statistical outlier,
influencer_2820,2385291,101010,6922,4.71,4.23,425,5.5,16.68,1.0,APPROVE - Not a statistical outlier,
influencer_2821,2096588,38190,2016,43.38,1.82,641,19.1,76.57000000000001,40.0,APPROVE - Not a statistical outlier,
influencer_2822,2656982,108973,4904,3.12,4.1,1290,1.6,0.3,0.2,APPROVE - Not a statistical outlier,
influencer_2823,4205955,156503,14536,3.9,3.72,1887,8.6,37.35,0.9,APPROVE - Not a statistical outlier,
influencer_2824,3245967,152527,14874,3.8,4.7,799,9.8,44.83,23.0,APPROVE - Not a statistical outlier,
influencer_2825,2986696,135287,8082,-0.56,4.53,1452,6.1,20.380000000000003,0.2,APPROVE - Not a statistical outlier,
influencer_2826,438625,1005,43,28.81,0.23,436,30.3,90.53,92.6,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2827,3302106,145111,11842,4.7,4.39,1902,5.2,14.57,0.9,APPROVE - Not a statistical outlier,
influencer_2828,1373070,73703,2255,3.2,5.37,1533,4.5,10.66,0.6,APPROVE - Not a statistical outlier,
influencer_2829,2431721,76875,6245,4.02,3.16,2724,6.0,19.939999999999998,1.6,APPROVE - Not a statistical outlier,
influencer_2830,2594726,79497,6798,1.91,3.06,2299,3.8,7.33,1.6,APPROVE - Not a statistical outlier,
influencer_2831,4019280,193778,5811,0.91,4.82,1209,10.3,47.46,0.2,APPROVE - Not a statistical outlier,
influencer_2832,2543017,99502,9766,3.06,3.91,683,8.7,38.05,1.0,APPROVE - Not a statistical outlier,
influencer_2833,4451252,60315,5961,1.95,1.36,2505,15.9,69.27,1.4,APPROVE - Not a statistical outlier,
influencer_2834,1571057,85788,8144,4.37,5.46,1211,11.4,53.1,24.9,APPROVE - Not a statistical outlier,
influencer_2835,862069,9947,593,4.85,1.15,1006,9.3,42.01,0.5,APPROVE - Not a statistical outlier,
influencer_2836,857626,15787,626,31.9,1.84,1469,17.3,73.00999999999999,24.8,APPROVE - Not a statistical outlier,
influencer_2837,2162352,284379,18928,39.26,13.15,2448,28.5,88.92,30.7,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2838,107022,6170,330,1.09,5.77,1397,15.7,68.76,0.0,APPROVE - Not a statistical outlier,
influencer_2839,2800131,35580,1297,4.37,1.27,2927,12.6,58.4,0.4,APPROVE - Not a statistical outlier,
influencer_2840,4976045,198259,10684,0.98,3.98,2933,15.3,67.67,0.2,APPROVE - Not a statistical outlier,
influencer_2841,3208796,100730,7364,-0.29,3.14,258,15.2,67.4,0.2,APPROVE - Not a statistical outlier,
influencer_2842,471529,12510,321,2.73,2.65,2357,9.2,41.25,0.0,APPROVE - Not a statistical outlier,
influencer_2843,2984516,391373,18266,27.96,13.11,1923,23.2,82.95,30.0,APPROVE - Not a statistical outlier,
influencer_2844,162445,17451,373,43.13,10.74,1343,32.9,92.14,9.0,"CAUTION - Top 15% anomaly, monitor 2-4 weeks",
influencer_2845,3835242,130214,10411,1.95,3.4,1100,4.0,8.24,0.6,APPROVE - Not a statistical outlier,
influencer_2846,3283831,50005,3563,4.57,1.52,1004,5.5,16.68,0.6,APPROVE - Not a statistical outlier,
influencer_2847,4419909,179556,4491,-0.53,4.06,1768,12.5,58.040000000000006,0.2,APPROVE - Not a statistical outlier,
influencer_2848,685029,32126,3121,3.98,4.69,787,10.2,46.94,27.0,APPROVE - Not a statistical outlier,
influencer_2849,511370,24731,539,3.55,4.84,350,11.9,55.67999999999999,0.1,APPROVE - Not a statistical outlier,
influencer_2850,1753374,96906,6511,3.32,5.53,2351,5.8,18.7,0.6,APPROVE - Not a statistical outlier,
influencer_2851,4416276,134579,11050,1.13,3.05,585,9.5,43.15,0.6,APPROVE - Not a statistical outlier,
influencer_2852,4000694,230654,19151,3.7,5.77,873,14.0,63.849999999999994,23.2,APPROVE - Not a statistical outlier,
