name,followers,likes,comments,growth_rate,engagement_rate,account_age_days,fraud_risk_score,vetting_action,predicted_fraud,novel_pattern_flag
influencer_3041,676326,17828,1157,-2.11,2.64,61,1.7,APPROVE - Low fraud risk,0,
influencer_3042,920014,42482,2025,3.75,4.62,1745,0.0,APPROVE - Low fraud risk,0,
influencer_3043,441736,16325,926,7.15,3.7,1689,0.0,APPROVE - Low fraud risk,0,
influencer_3044,824726,21039,882,-3.09,2.55,164,0.0,APPROVE - Low fraud risk,0,
influencer_3045,1118860,635,19,11.43,0.06,299,98.5,REJECT - High fraud risk,1,
influencer_3046,1016497,15180,520,-1.5,1.49,1691,0.0,APPROVE - Low fraud risk,0,
influencer_3047,639462,2381,63,26.76,0.37,266,72.4,MANUAL REVIEW - Audit history,1,
influencer_3048,217900,6042,274,0.57,2.77,1816,0.0,APPROVE - Low fraud risk,0,
influencer_3049,202145,6244,240,9.46,3.09,1468,0.0,APPROVE - Low fraud risk,0,
influencer_3050,579053,6897,206,-1.79,1.19,1641,0.0,APPROVE - Low fraud risk,0,
influencer_3051,769900,13612,660,4.01,1.77,1735,0.0,APPROVE - Low fraud risk,0,
influencer_3052,503925,13365,393,-1.02,2.65,1575,0.0,APPROVE - Low fraud risk,0,
influencer_3053,5000000,133690,8917,4.17,2.67,194,0.4,APPROVE - Low fraud risk,0,
influencer_3054,619949,310,11,10.39,0.05,459,99.4,REJECT - High fraud risk,1,
influencer_3055,64923,2404,83,-1.91,3.7,589,0.0,APPROVE - Low fraud risk,0,
influencer_3056,2797549,40888,2459,-2.26,1.46,1039,0.0,APPROVE - Low fraud risk,0,
influencer_3057,353898,19884,1411,-3.37,5.62,1032,1.7,APPROVE - Low fraud risk,0,
influencer_3058,890018,25802,5575,19.29,2.9,71,97.1,REJECT - High fraud risk,1,
influencer_3059,1222971,36803,586,2.76,3.01,452,0.1,APPROVE - Low fraud risk,0,
influencer_3060,422122,13173,336,-1.92,3.12,1600,0.0,APPROVE - Low fraud risk,0,
influencer_3061,631209,22963,1524,3.17,3.64,141,0.3,APPROVE - Low fraud risk,0,
influencer_3062,168777,5224,175,1.56,3.1,271,0.1,APPROVE - Low fraud risk,0,
influencer_3063,911184,33187,1025,4.19,3.64,1426,0.0,APPROVE - Low fraud risk,0,
influencer_3064,2183188,63381,1785,3.24,2.9,1884,0.0,APPROVE - Low fraud risk,0,
influencer_3065,586717,11629,669,3.34,1.98,1207,0.0,APPROVE - Low fraud risk,0,
influencer_3066,772387,22731,1371,9.23,2.94,1070,1.8,APPROVE - Low fraud risk,0,
influencer_3067,211271,6544,339,4.07,3.1,464,0.1,APPROVE - Low fraud risk,0,
influencer_3068,1176853,28539,1282,4.38,2.43,511,0.0,APPROVE - Low fraud risk,0,
influencer_3069,129297,2629,116,0.14,2.03,1645,0.0,APPROVE - Low fraud risk,0,
influencer_3070,647128,17435,1157,6.15,2.69,1356,0.0,APPROVE - Low fraud risk,0,
influencer_3071,78913,4193,272,4.2,5.31,1500,0.0,APPROVE - Low fraud risk,0,
influencer_3072,424652,20744,1038,6.39,4.88,1688,0.0,APPROVE - Low fraud risk,0,
influencer_3073,1831883,46234,2479,10.37,2.52,1233,3.2,APPROVE - Low fraud risk,0,
influencer_3074,449616,13320,570,-2.49,2.96,752,0.0,APPROVE - Low fraud risk,0,
influencer_3075,203374,4123,1817,2.4,2.03,1125,89.7,REJECT - High fraud risk,1,
influencer_3076,1201245,35815,2587,-3.07,2.98,826,1.6,APPROVE - Low fraud risk,0,
influencer_3077,1717177,31191,1600,4.35,1.82,1203,0.1,APPROVE - Low fraud risk,0,
influencer_3078,583640,14180,766,5.16,2.43,763,0.0,APPROVE - Low fraud risk,0,
influencer_3079,519198,380,9,2.37,0.07,444,100.0,REJECT - High fraud risk,1,
influencer_3080,89295,4247,235,-2.62,4.76,92,0.7,APPROVE - Low fraud risk,0,
influencer_3081,1014704,44551,1933,3.99,4.39,1459,0.0,APPROVE - Low fraud risk,0,
influencer_3082,5000000,176229,8277,-6.35,3.52,1708,0.7,APPROVE - Low fraud risk,0,
influencer_3083,962140,476,16,41.32,0.05,804,100.0,REJECT - High fraud risk,1,
influencer_3084,268664,9882,392,0.81,3.68,695,0.0,APPROVE - Low fraud risk,0,
influencer_3085,67559,235,11,5.56,0.35,1306,29.5,CAUTION - Monitor 2-4 weeks,0,
influencer_3086,80835,3871,95,2.31,4.79,1022,0.3,APPROVE - Low fraud risk,0,
influencer_3087,1644555,52760,2584,-2.05,3.21,562,0.4,APPROVE - Low fraud risk,0,
influencer_3088,90533,3508,37,8.58,3.87,1284,0.3,APPROVE - Low fraud risk,0,
influencer_3089,58388,1969,52,-1.16,3.37,920,0.0,APPROVE - Low fraud risk,0,
influencer_3090,719779,17707,1194,6.32,2.46,1132,0.0,APPROVE - Low fraud risk,0,
influencer_3091,668351,27490,930,11.13,4.11,129,5.1,APPROVE - Low fraud risk,0,
influencer_3092,1279126,47065,1807,-2.83,3.68,392,0.4,APPROVE - Low fraud risk,0,
influencer_3093,232418,7203,341,-2.66,3.1,397,0.0,APPROVE - Low fraud risk,0,
influencer_3094,442454,11266,390,7.15,2.55,401,0.0,APPROVE - Low fraud risk,0,
influencer_3095,31130,1292,56,-1.47,4.15,1108,0.0,APPROVE - Low fraud risk,0,
influencer_3096,130655,4084,105,5.52,3.13,1085,0.3,APPROVE - Low fraud risk,0,
influencer_3097,257637,11683,539,2.5,4.53,1190,0.0,APPROVE - Low fraud risk,0,
influencer_3098,2086288,37594,809,5.07,1.8,842,0.0,APPROVE - Low fraud risk,0,
influencer_3099,2958181,84557,2050,4.13,2.86,1346,0.0,APPROVE - Low fraud risk,0,
influencer_3100,430004,17253,1044,-2.39,4.01,519,0.0,APPROVE - Low fraud risk,0,
influencer_3101,2345676,42673,1598,5.04,1.82,68,1.4,APPROVE - Low fraud risk,0,
influencer_3102,435932,10543,420,2.27,2.42,590,0.0,APPROVE - Low fraud risk,0,
influencer_3103,914824,21161,1459,0.94,2.31,326,0.0,APPROVE - Low fraud risk,0,
influencer_3104,212095,6815,172,3.6,3.21,1884,0.0,APPROVE - Low fraud risk,0,
influencer_3105,411865,11827,911,8.34,2.87,1068,0.6,APPROVE - Low fraud risk,0,
influencer_3106,550420,16009,735,0.04,2.91,1863,0.0,APPROVE - Low fraud risk,0,
influencer_3107,661317,19891,1244,-0.85,3.01,639,0.0,APPROVE - Low fraud risk,0,
influencer_3108,367124,15062,677,0.87,4.1,1578,0.0,APPROVE - Low fraud risk,0,
influencer_3109,3015640,1589,51,29.66,0.05,585,97.3,REJECT - High fraud risk,1,
influencer_3110,2127023,38038,1208,1.21,1.79,594,0.0,APPROVE - Low fraud risk,0,
influencer_3111,1132189,21189,1702,2.25,1.87,678,0.2,APPROVE - Low fraud risk,0,
influencer_3112,1635833,62681,2896,1.87,3.83,1750,0.2,APPROVE - Low fraud risk,0,
influencer_3113,166319,4876,2455,-3.19,2.93,246,98.2,REJECT - High fraud risk,1,
influencer_3114,84732,1564,65,3.59,1.85,1117,0.0,APPROVE - Low fraud risk,0,
influencer_3115,749873,7849,512,-2.11,1.05,64,1.7,APPROVE - Low fraud risk,0,
influencer_3116,447428,12920,788,3.25,2.89,318,0.1,APPROVE - Low fraud risk,0,
influencer_3117,498156,8171,468,1.0,1.64,893,0.0,APPROVE - Low fraud risk,0,
influencer_3118,570581,24893,1261,4.12,4.36,1225,0.0,APPROVE - Low fraud risk,0,
influencer_3119,1449555,24219,1564,-0.03,1.67,696,0.2,APPROVE - Low fraud risk,0,
influencer_3120,2253757,26639,2020,4.65,1.18,195,1.0,APPROVE - Low fraud risk,0,
influencer_3121,3968391,125567,7168,4.49,3.16,1529,0.4,APPROVE - Low fraud risk,0,
influencer_3122,163753,4136,227,-5.88,2.53,880,0.3,APPROVE - Low fraud risk,0,
influencer_3123,441481,10945,512,-3.1,2.48,385,0.0,APPROVE - Low fraud risk,0,
influencer_3124,2252178,63287,4997,3.52,2.81,503,0.6,APPROVE - Low fraud risk,0,
influencer_3125,813847,30160,1052,2.97,3.71,1475,0.0,APPROVE - Low fraud risk,0,
influencer_3126,497919,17326,1079,-2.41,3.48,594,0.0,APPROVE - Low fraud risk,0,
influencer_3127,1055341,34962,1267,0.91,3.31,1513,0.0,APPROVE - Low fraud risk,0,
influencer_3128,32343,413,27,4.62,1.28,1588,0.3,APPROVE - Low fraud risk,0,
influencer_3129,1146891,48740,332,-0.04,4.25,1753,0.0,APPROVE - Low fraud risk,0,
influencer_3130,46866,2747,178,14.15,5.86,795,3.6,APPROVE - Low fraud risk,0,
influencer_3131,618199,15371,533,-0.21,2.49,66,0.0,APPROVE - Low fraud risk,0,
influencer_3132,217963,2195,77,10.33,1.01,1607,3.8,APPROVE - Low fraud risk,0,
influencer_3133,1239509,44676,1942,-6.78,3.6,1372,0.0,APPROVE - Low fraud risk,0,
influencer_3134,541272,11696,669,5.74,2.16,901,0.3,APPROVE - Low fraud risk,0,
influencer_3135,860327,910,30,24.11,0.11,183,100.0,REJECT - High fraud risk,1,
influencer_3136,1673575,50311,1989,0.68,3.01,883,0.4,APPROVE - Low fraud risk,0,
influencer_3137,793147,35860,1725,-1.12,4.52,990,0.0,APPROVE - Low fraud risk,0,
influencer_3138,2473612,66191,4625,1.7,2.68,475,1.6,APPROVE - Low fraud risk,0,
influencer_3139,660917,772,22,27.83,0.12,899,99.3,REJECT - High fraud risk,1,
influencer_3140,359002,7808,384,-0.0,2.17,978,0.0,APPROVE - Low fraud risk,0,
influencer_3141,849931,37425,1544,5.82,4.4,501,0.7,APPROVE - Low fraud risk,0,
influencer_3142,2396049,98818,4462,1.63,4.12,903,0.8,APPROVE - Low fraud risk,0,
influencer_3143,783098,19473,968,-1.12,2.49,129,0.3,APPROVE - Low fraud risk,0,
influencer_3144,672008,26266,1004,3.1,3.91,1237,0.0,APPROVE - Low fraud risk,0,
influencer_3145,2208842,67255,3053,7.09,3.04,1920,0.0,APPROVE - Low fraud risk,0,
influencer_3146,375916,12583,456,0.56,3.35,805,0.0,APPROVE - Low fraud risk,0,
influencer_3147,5000000,15660,1011,6.63,0.31,1821,20.3,APPROVE - Low fraud risk,0,
influencer_3148,657796,16478,1069,-4.26,2.5,992,0.0,APPROVE - Low fraud risk,0,
influencer_3149,788278,28218,816,5.08,3.58,1409,0.0,APPROVE - Low fraud risk,0,
influencer_3150,884420,28607,9354,15.75,3.23,1047,97.8,REJECT - High fraud risk,1,
influencer_3151,153988,6649,386,1.12,4.32,1757,0.0,APPROVE - Low fraud risk,0,
influencer_3152,293377,3957,247,1.03,1.35,280,0.0,APPROVE - Low fraud risk,0,
influencer_3153,666875,18538,928,-0.78,2.78,1265,0.0,APPROVE - Low fraud risk,0,
influencer_3154,1895048,31161,1095,3.03,1.64,1355,0.0,APPROVE - Low fraud risk,0,
influencer_3155,724263,32112,2077,1.75,4.43,1213,1.3,APPROVE - Low fraud risk,0,
influencer_3156,1444531,47172,2529,6.31,3.27,1776,0.0,APPROVE - Low fraud risk,0,
influencer_3157,895457,33063,1573,3.26,3.69,865,0.4,APPROVE - Low fraud risk,0,
influencer_3158,180822,3507,89,5.52,1.94,1826,0.0,APPROVE - Low fraud risk,0,
influencer_3159,1997876,48527,2720,3.28,2.43,494,0.0,APPROVE - Low fraud risk,0,
influencer_3160,2001839,26065,1816,-1.3,1.3,281,0.2,APPROVE - Low fraud risk,0,
influencer_3161,3172367,55902,3086,3.87,1.76,1012,0.0,APPROVE - Low fraud risk,0,
influencer_3162,359508,102,3,5.1,0.03,209,99.6,REJECT - High fraud risk,1,
influencer_3163,567188,6933,491,-1.87,1.22,1552,0.0,APPROVE - Low fraud risk,0,
influencer_3164,593951,16311,701,3.55,2.75,1912,0.0,APPROVE - Low fraud risk,0,
influencer_3165,286899,8411,312,1.37,2.93,636,0.1,APPROVE - Low fraud risk,0,
influencer_3166,94126,1535,38,6.49,1.63,62,5.6,APPROVE - Low fraud risk,0,
influencer_3167,1860619,60034,13527,15.97,3.23,227,96.5,REJECT - High fraud risk,1,
influencer_3168,561856,11595,764,-5.75,2.06,520,0.3,APPROVE - Low fraud risk,0,
influencer_3169,255448,5664,231,7.21,2.22,1504,0.0,APPROVE - Low fraud risk,0,
influencer_3170,257578,11185,441,7.99,4.34,373,0.5,APPROVE - Low fraud risk,0,
influencer_3171,804732,30931,1039,13.77,3.84,1356,5.6,APPROVE - Low fraud risk,0,
influencer_3172,742944,28921,1344,5.71,3.89,192,0.6,APPROVE - Low fraud risk,0,
influencer_3173,376176,6434,393,-3.47,1.71,1880,0.0,APPROVE - Low fraud risk,0,
influencer_3174,236088,8254,103,2.37,3.5,1450,0.0,APPROVE - Low fraud risk,0,
influencer_3175,241710,8396,389,3.12,3.47,849,0.3,APPROVE - Low fraud risk,0,
influencer_3176,1152840,1604,38,23.11,0.14,322,98.6,REJECT - High fraud risk,1,
influencer_3177,398530,1212,19,3.71,0.3,1706,43.2,CAUTION - Monitor 2-4 weeks,0,
influencer_3178,303439,11921,785,2.73,3.93,1437,0.0,APPROVE - Low fraud risk,0,
influencer_3179,330772,12879,5735,12.26,3.89,504,97.9,REJECT - High fraud risk,1,
influencer_3180,3152433,171804,10345,2.68,5.45,1856,0.2,APPROVE - Low fraud risk,0,
influencer_3181,359148,13462,531,5.65,3.75,118,0.1,APPROVE - Low fraud risk,0,
influencer_3182,417219,10452,609,8.44,2.51,997,1.2,APPROVE - Low fraud risk,0,
influencer_3183,110923,2523,819,7.88,2.27,46,88.7,REJECT - High fraud risk,1,
influencer_3184,199947,5370,288,7.32,2.69,1940,0.3,APPROVE - Low fraud risk,0,
influencer_3185,717118,2088,120,5.71,0.29,362,62.1,MANUAL REVIEW - Audit history,1,
influencer_3186,962736,37903,1704,-0.63,3.94,1521,0.0,APPROVE - Low fraud risk,0,
influencer_3187,686261,15609,841,11.2,2.27,625,7.2,APPROVE - Low fraud risk,0,
influencer_3188,290049,13700,6103,13.56,4.72,824,96.6,REJECT - High fraud risk,1,
influencer_3189,99085,2425,129,0.26,2.45,105,0.0,APPROVE - Low fraud risk,0,
influencer_3190,306232,11259,283,7.48,3.68,275,0.1,APPROVE - Low fraud risk,0,
influencer_3191,485594,19049,1385,3.19,3.92,1745,0.0,APPROVE - Low fraud risk,0,
influencer_3192,178193,4149,253,3.33,2.33,778,0.0,APPROVE - Low fraud risk,0,
influencer_3193,521826,8145,289,3.21,1.56,1734,0.0,APPROVE - Low fraud risk,0,
influencer_3194,144503,2979,115,-3.14,2.06,334,0.0,APPROVE - Low fraud risk,0,
influencer_3195,274046,9869,487,2.77,3.6,1207,0.0,APPROVE - Low fraud risk,0,
influencer_3196,165637,5265,199,9.84,3.18,811,0.3,APPROVE - Low fraud risk,0,
influencer_3197,175989,4003,200,-0.7,2.27,1380,0.0,APPROVE - Low fraud risk,0,
influencer_3198,176370,6233,261,4.92,3.53,514,0.1,APPROVE - Low fraud risk,0,
influencer_3199,1342454,23417,1539,0.28,1.74,1560,0.0,APPROVE - Low fraud risk,0,
influencer_3200,391061,14071,923,-0.9,3.6,132,0.0,APPROVE - Low fraud risk,0,
influencer_3201,400530,514,17,12.71,0.13,134,99.3,REJECT - High fraud risk,1,
influencer_3202,182315,7052,150,4.57,3.87,1333,0.0,APPROVE - Low fraud risk,0,
influencer_3203,249034,8023,452,5.22,3.22,813,0.1,APPROVE - Low fraud risk,0,
influencer_3204,550819,13961,777,2.03,2.53,1988,0.0,APPROVE - Low fraud risk,0,
influencer_3205,448902,13055,324,2.79,2.91,363,0.5,APPROVE - Low fraud risk,0,
influencer_3206,324138,3285,96,2.91,1.01,547,0.3,APPROVE - Low fraud risk,0,
influencer_3207,1528757,29228,2455,1.62,1.91,1202,1.6,APPROVE - Low fraud risk,0,
influencer_3208,474161,14789,567,5.52,3.12,1725,0.3,APPROVE - Low fraud risk,0,
influencer_3209,311446,7822,575,3.4,2.51,543,0.0,APPROVE - Low fraud risk,0,
influencer_3210,1365775,38540,1459,5.18,2.82,583,0.6,APPROVE - Low fraud risk,0,
influencer_3211,1055882,46306,2152,-2.84,4.39,1733,0.0,APPROVE - Low fraud risk,0,
influencer_3212,491140,236,6,12.59,0.05,329,99.3,REJECT - High fraud risk,1,
influencer_3213,106285,4652,294,2.04,4.38,384,0.1,APPROVE - Low fraud risk,0,
influencer_3214,761294,22241,1141,2.96,2.92,1853,0.0,APPROVE - Low fraud risk,0,
influencer_3215,404652,14631,1051,8.22,3.62,144,0.8,APPROVE - Low fraud risk,0,
influencer_3216,115764,6469,336,1.61,5.59,482,0.1,APPROVE - Low fraud risk,0,
influencer_3217,402654,8700,281,0.87,2.16,1396,0.0,APPROVE - Low fraud risk,0,
influencer_3218,638181,23413,1130,2.61,3.67,1297,0.0,APPROVE - Low fraud risk,0,
influencer_3219,316943,4649,353,11.43,1.47,1157,7.0,APPROVE - Low fraud risk,0,
influencer_3220,82916,2430,46,0.64,2.93,1950,0.0,APPROVE - Low fraud risk,0,
influencer_3221,3638122,92681,6014,3.96,2.55,1047,0.4,APPROVE - Low fraud risk,0,
influencer_3222,713449,14867,422,-3.74,2.08,773,0.0,APPROVE - Low fraud risk,0,
influencer_3223,1061144,176,7,15.3,0.02,471,100.0,REJECT - High fraud risk,1,
influencer_3224,153446,6129,399,-0.01,3.99,426,0.0,APPROVE - Low fraud risk,0,
influencer_3225,494643,13528,545,3.25,2.73,584,0.1,APPROVE - Low fraud risk,0,
influencer_3226,390629,12235,648,0.32,3.13,1310,0.0,APPROVE - Low fraud risk,0,
influencer_3227,221496,6058,319,0.14,2.73,1599,0.0,APPROVE - Low fraud risk,0,
influencer_3228,256844,7208,543,-1.51,2.81,420,0.0,APPROVE - Low fraud risk,0,
influencer_3229,612963,26009,1633,-1.73,4.24,1129,0.0,APPROVE - Low fraud risk,0,
influencer_3230,1518031,46407,2778,5.83,3.06,259,1.0,APPROVE - Low fraud risk,0,
influencer_3231,699419,17625,693,1.71,2.52,411,0.0,APPROVE - Low fraud risk,0,
influencer_3232,285628,9019,63,-5.29,3.16,1428,0.0,APPROVE - Low fraud risk,0,
influencer_3233,614651,10384,414,4.18,1.69,572,0.0,APPROVE - Low fraud risk,0,
influencer_3234,176921,8616,2255,-0.86,4.87,726,94.7,REJECT - High fraud risk,1,
influencer_3235,119177,3110,157,5.38,2.61,1604,0.0,APPROVE - Low fraud risk,0,
influencer_3236,314415,8620,247,-1.34,2.74,931,0.0,APPROVE - Low fraud risk,0,
influencer_3237,400006,8253,1281,-9.54,2.06,725,61.9,MANUAL REVIEW - Audit history,1,
influencer_3238,476013,14706,863,8.58,3.09,851,0.9,APPROVE - Low fraud risk,0,
influencer_3239,747995,13295,757,2.35,1.78,1048,0.0,APPROVE - Low fraud risk,0,
influencer_3240,787142,606,8,-5.0,0.08,147,99.6,REJECT - High fraud risk,1,
influencer_3241,386084,5616,296,3.13,1.45,543,0.0,APPROVE - Low fraud risk,0,
influencer_3242,2936846,95936,5391,1.65,3.27,1205,0.9,APPROVE - Low fraud risk,0,
influencer_3243,1159177,34733,534,-0.05,3.0,1560,0.0,APPROVE - Low fraud risk,0,
influencer_3244,352928,9808,292,-2.83,2.78,1553,0.0,APPROVE - Low fraud risk,0,
influencer_3245,388120,20443,612,3.5,5.27,1686,0.0,APPROVE - Low fraud risk,0,
influencer_3246,42393,1592,81,1.56,3.75,1693,0.0,APPROVE - Low fraud risk,0,
influencer_3247,224629,6818,310,4.83,3.04,1009,0.0,APPROVE - Low fraud risk,0,
influencer_3248,344365,8520,515,-2.53,2.47,1650,0.0,APPROVE - Low fraud risk,0,
influencer_3249,723014,18484,621,1.69,2.56,1467,0.0,APPROVE - Low fraud risk,0,
influencer_3250,144100,6512,269,2.47,4.52,367,0.1,APPROVE - Low fraud risk,0,
influencer_3251,999899,36042,2071,5.9,3.6,1392,0.4,APPROVE - Low fraud risk,0,
influencer_3252,182300,3400,212,-4.87,1.87,80,0.3,APPROVE - Low fraud risk,0,
influencer_3253,1039748,15168,889,1.75,1.46,159,0.3,APPROVE - Low fraud risk,0,
influencer_3254,510094,22828,1590,1.11,4.48,1069,0.0,APPROVE - Low fraud risk,0,
influencer_3255,888033,13344,1083,-2.14,1.5,1904,0.3,APPROVE - Low fraud risk,0,
influencer_3256,308004,6824,426,6.07,2.22,990,0.0,APPROVE - Low fraud risk,0,
influencer_3257,3997019,138598,5858,-0.21,3.47,1171,0.2,APPROVE - Low fraud risk,0,
influencer_3258,161211,2154,144,1.43,1.34,841,0.0,APPROVE - Low fraud risk,0,
influencer_3259,272109,9394,518,1.61,3.45,394,0.1,APPROVE - Low fraud risk,0,
influencer_3260,885938,21371,1172,-5.96,2.41,386,0.7,APPROVE - Low fraud risk,0,
influencer_3261,140930,2327,92,4.42,1.65,313,0.0,APPROVE - Low fraud risk,0,
influencer_3262,239693,6569,221,13.88,2.74,1395,7.7,APPROVE - Low fraud risk,0,
influencer_3263,82348,3199,999,24.43,3.88,24,99.2,REJECT - High fraud risk,1,
influencer_3264,579493,13056,667,6.22,2.25,1997,0.0,APPROVE - Low fraud risk,0,
influencer_3265,846192,25687,1271,6.28,3.04,197,0.2,APPROVE - Low fraud risk,0,
influencer_3266,331849,6280,166,1.68,1.89,1281,0.0,APPROVE - Low fraud risk,0,
influencer_3267,536741,12730,588,2.78,2.37,1983,0.0,APPROVE - Low fraud risk,0,
influencer_3268,111804,1228,71,-2.38,1.1,160,1.3,APPROVE - Low fraud risk,0,
influencer_3269,1114863,44529,1696,1.71,3.99,1229,0.0,APPROVE - Low fraud risk,0,
influencer_3270,1868186,48778,1692,-4.31,2.61,68,0.2,APPROVE - Low fraud risk,0,
influencer_3271,581834,12774,639,3.62,2.2,1530,0.0,APPROVE - Low fraud risk,0,
influencer_3272,694698,24573,1049,4.35,3.54,1521,0.0,APPROVE - Low fraud risk,0,
influencer_3273,77696,3447,158,4.16,4.44,970,0.0,APPROVE - Low fraud risk,0,
influencer_3274,63344,1787,45,-8.89,2.82,1490,0.3,APPROVE - Low fraud risk,0,
influencer_3275,2040114,44031,2324,2.6,2.16,1241,0.0,APPROVE - Low fraud risk,0,
influencer_3276,47825,1304,30,10.05,2.73,1701,2.3,APPROVE - Low fraud risk,0,
influencer_3277,456967,9425,430,5.95,2.06,1111,0.0,APPROVE - Low fraud risk,0,
influencer_3278,455230,20774,1074,2.84,4.56,250,0.1,APPROVE - Low fraud risk,0,
influencer_3279,259734,6140,132,4.25,2.36,1736,0.0,APPROVE - Low fraud risk,0,
influencer_3280,472798,12201,150,5.59,2.58,1075,0.0,APPROVE - Low fraud risk,0,
influencer_3281,173273,7625,296,-0.68,4.4,535,0.0,APPROVE - Low fraud risk,0,
influencer_3282,61982,1956,85,10.16,3.16,1521,1.0,APPROVE - Low fraud risk,0,
influencer_3283,191036,7374,384,0.69,3.86,1835,0.0,APPROVE - Low fraud risk,0,
influencer_3284,1050545,37215,1285,3.32,3.54,1309,0.0,APPROVE - Low fraud risk,0,
influencer_3285,640807,278,14,-5.0,0.04,326,100.0,REJECT - High fraud risk,1,
influencer_3286,2711258,134601,7761,5.14,4.96,1322,0.2,APPROVE - Low fraud risk,0,
influencer_3287,337712,7489,499,7.15,2.22,94,0.6,APPROVE - Low fraud risk,0,
influencer_3288,528747,24107,1013,1.62,4.56,1136,0.0,APPROVE - Low fraud risk,0,
influencer_3289,163862,7505,450,6.52,4.58,1041,0.0,APPROVE - Low fraud risk,0,
influencer_3290,720263,31724,19244,4.97,4.4,41,95.5,REJECT - High fraud risk,1,
influencer_3291,682870,11590,617,-1.92,1.7,1323,0.0,APPROVE - Low fraud risk,0,
influencer_3292,429131,10615,1592,27.1,2.47,332,85.5,REJECT - High fraud risk,1,
influencer_3293,247858,11638,577,-1.88,4.7,154,0.0,APPROVE - Low fraud risk,0,
influencer_3294,437479,21975,920,5.61,5.02,256,0.1,APPROVE - Low fraud risk,0,
influencer_3295,4423692,121283,7825,-1.27,2.74,449,0.5,APPROVE - Low fraud risk,0,
influencer_3296,127183,3423,164,4.87,2.69,770,0.1,APPROVE - Low fraud risk,0,
influencer_3297,280698,13462,651,4.33,4.8,969,0.0,APPROVE - Low fraud risk,0,
influencer_3298,80984,3107,153,5.52,3.84,1671,0.0,APPROVE - Low fraud risk,0,
influencer_3299,957565,15637,834,-1.72,1.63,1961,0.0,APPROVE - Low fraud risk,0,
influencer_3300,136033,2463,106,0.19,1.81,412,0.0,APPROVE - Low fraud risk,0,
influencer_3301,1907863,54529,3385,4.08,2.86,1089,0.0,APPROVE - Low fraud risk,0,
influencer_3302,244256,4820,723,-1.64,1.97,142,47.7,CAUTION - Monitor 2-4 weeks,0,
influencer_3303,272271,4315,270,6.53,1.58,143,1.9,APPROVE - Low fraud risk,0,
influencer_3304,65613,2020,31,0.43,3.08,763,0.0,APPROVE - Low fraud risk,0,
influencer_3305,71639,2697,93,-6.38,3.76,515,0.3,APPROVE - Low fraud risk,0,
influencer_3306,945503,24379,4875,16.81,2.58,321,97.1,REJECT - High fraud risk,1,
influencer_3307,80610,2676,138,1.86,3.32,1027,0.0,APPROVE - Low fraud risk,0,
influencer_3308,232063,5921,2293,3.73,2.55,381,97.3,REJECT - High fraud risk,1,
influencer_3309,435418,165,4,13.17,0.04,585,100.0,REJECT - High fraud risk,1,
